기준연도,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),유학생_학위과정,유학생_비학위과정
2025.0,경북,기존,가야대학교(고령)_제2캠퍼스,0.0,0.0,0.0,0,0
2025.0,경남,기존,가야대학교(김해),1623.0,80.0,483.0,0,2
2025.0,경남,기존,가야대학교(김해),1623.0,88.0,483.0,0,0
2025.0,경기,기존,가천대학교,24161.0,40.0,3015.0,1,0
2025.0,경기,기존,가천대학교,24161.0,98.0,3015.0,0,0
2025.0,경기,기존,가천대학교,24161.0,140.0,3015.0,0,0
2025.0,경기,기존,가천대학교,24161.0,393.0,3015.0,0,0
2025.0,경기,기존,가천대학교,24161.0,184.0,3015.0,97,230
2025.0,경기,기존,가천대학교,24161.0,44.0,3015.0,0,0
2025.0,경기,기존,가천대학교,24161.0,252.0,3015.0,0,0
2025.0,강원,기존,가톨릭관동대학교,5294.0,57.0,2267.0,0,41
2025.0,강원,기존,가톨릭관동대학교,5294.0,76.0,2267.0,0,0
2025.0,강원,기존,가톨릭관동대학교,5294.0,166.0,2267.0,0,0
2025.0,강원,기존,가톨릭관동대학교,5294.0,111.0,2267.0,0,52
2025.0,강원,기존,가톨릭관동대학교,5294.0,108.0,2267.0,0,0
2025.0,강원,기존,가톨릭관동대학교,5294.0,221.0,2267.0,0,0
2025.0,강원,기존,가톨릭관동대학교,5294.0,29.0,2267.0,0,0
2025.0,충북,기존,가톨릭꽃동네대학교,444.0,39.0,193.0,0,0
2025.0,충북,기존,가톨릭꽃동네대학교,444.0,63.0,193.0,2,0
2025.0,경기,기존,가톨릭대학교,8612.0,88.0,1842.0,97,0
2025.0,경기,기존,가톨릭대학교,8612.0,54.0,1842.0,0,0
2025.0,경기,기존,가톨릭대학교,8612.0,238.0,1842.0,159,0
2025.0,경기,기존,가톨릭대학교,8612.0,386.0,1842.0,311,47
2025.0,서울,기존,가톨릭대학교_제2캠퍼스,1522.0,41.0,121.0,0,0
2025.0,서울,기존,가톨릭대학교_제3캠퍼스,269.0,60.0,306.0,0,0
2025.0,서울,기존,가톨릭대학교_제3캠퍼스,269.0,60.0,306.0,0,0
2025.0,서울,기존,가톨릭대학교_제3캠퍼스,269.0,4.0,306.0,0,0
2025.0,서울,기존,가톨릭대학교_제3캠퍼스,269.0,150.0,306.0,0,0
2025.0,서울,기존,감리교신학대학교,1207.0,140.0,280.0,2,0
2025.0,경기,기존,강남대학교,6661.0,118.0,940.0,33,0
2025.0,경기,기존,강남대학교,6661.0,234.0,940.0,0,0
2025.0,서울,기존,강서대학교,1856.0,50.0,208.0,0,0
2025.0,서울,기존,강서대학교,1856.0,12.0,208.0,0,0
2025.0,서울,기존,강서대학교,1856.0,30.0,208.0,0,0
2025.0,강원,기존,강원대학교,16565.0,82.0,4388.0,89,32
2025.0,강원,기존,강원대학교,16565.0,65.0,4388.0,0,0
2025.0,강원,기존,강원대학교,16565.0,61.0,4388.0,0,0
2025.0,강원,기존,강원대학교,16565.0,110.0,4388.0,73,5
2025.0,강원,기존,강원대학교,16565.0,952.0,4388.0,1,0
2025.0,강원,기존,강원대학교,16565.0,100.0,4388.0,116,5
2025.0,강원,기존,강원대학교,16565.0,52.0,4388.0,0,0
2025.0,강원,기존,강원대학교,16565.0,95.0,4388.0,0,0
2025.0,강원,기존,강원대학교,16565.0,67.0,4388.0,64,23
2025.0,강원,기존,강원대학교,16565.0,505.0,4388.0,2,0
2025.0,강원,기존,강원대학교_제2캠퍼스,5095.0,320.0,2472.0,11,0
2025.0,강원,기존,강원대학교_제2캠퍼스,5095.0,55.0,2472.0,23,3
2025.0,강원,기존,강원대학교_제2캠퍼스,5095.0,158.0,2472.0,15,11
2025.0,강원,기존,강원대학교_제2캠퍼스,5095.0,150.0,2472.0,0,0
2025.0,강원,기존,강원대학교_제2캠퍼스,5095.0,96.0,2472.0,0,0
2025.0,강원,기존,강원대학교_제2캠퍼스,5095.0,124.0,2472.0,0,0
2025.0,충북,기존,건국대학교(글로컬)_분교,7574.0,339.0,2286.0,52,0
2025.0,충북,기존,건국대학교(글로컬)_분교,7574.0,411.0,2286.0,49,0
2025.0,서울,기존,건국대학교,18215.0,507.0,3113.0,28,80
2025.0,서울,기존,건국대학교,18215.0,1134.0,3113.0,380,19
2025.0,서울,기존,건국대학교,18215.0,38.0,3113.0,0,0
2025.0,충남,기존,건양대학교,2515.0,157.0,1259.0,74,113
2025.0,충남,기존,건양대학교,2515.0,134.0,1259.0,0,0
2025.0,충남,기존,건양대학교,2515.0,124.0,1259.0,0,0
2025.0,충남,기존,건양대학교,2515.0,22.0,1259.0,0,0
2025.0,충남,기존,건양대학교,2515.0,65.0,1259.0,0,0
2025.0,충남,기존,건양대학교,2515.0,107.0,1259.0,0,0
2025.0,대전,기존,건양대학교_제2캠퍼스,4137.0,228.0,1336.0,18,0
2025.0,대전,기존,건양대학교_제2캠퍼스,4137.0,186.0,1336.0,10,0
2025.0,대전,기존,건양대학교_제2캠퍼스,4137.0,200.0,1336.0,0,0
2025.0,경기,기존,경기대학교,12462.0,66.0,2223.0,0,75
2025.0,경기,기존,경기대학교,12462.0,1058.0,2223.0,29,51
2025.0,서울,기존,경기대학교_제2캠퍼스,2333.0,6.0,12.0,0,0
2025.0,서울,기존,경기대학교_제2캠퍼스,2333.0,0.0,0.0,0,0
2025.0,경남,기존,경남대학교,8825.0,18.0,1599.0,33,2
2025.0,경남,기존,경남대학교,8825.0,252.0,1599.0,106,4
2025.0,경남,기존,경남대학교,8825.0,117.0,1599.0,0,0
2025.0,경남,기존,경남대학교,8825.0,322.0,1599.0,110,13
2025.0,경남,기존,경남대학교,8825.0,11.0,1599.0,0,0
2025.0,경남,기존,경남대학교,8825.0,19.0,1599.0,0,0
2025.0,강원,기존,경동대학교,1164.0,199.0,740.0,173,56
2025.0,강원,기존,경동대학교,1164.0,171.0,740.0,113,3
2025.0,강원,기존,경동대학교_제2캠퍼스,0.0,0.0,0.0,0,0
2025.0,강원,기존,경동대학교_제3캠퍼스,3566.0,250.0,1016.0,0,0
2025.0,강원,기존,경동대학교_제3캠퍼스,3566.0,261.0,1016.0,1,0
2025.0,경기,기존,경동대학교_제4캠퍼스,2443.0,250.0,497.0,2,156
2025.0,대구,기존,경북대학교,26010.0,100.0,6169.0,0,0
2025.0,대구,기존,경북대학교,26010.0,400.0,6169.0,26,0
2025.0,대구,기존,경북대학교,26010.0,604.0,6169.0,31,0
2025.0,대구,기존,경북대학교,26010.0,680.0,6169.0,218,0
2025.0,대구,기존,경북대학교,26010.0,96.0,6169.0,31,0
2025.0,대구,기존,경북대학교,26010.0,358.0,6169.0,0,0
2025.0,대구,기존,경북대학교,26010.0,212.0,6169.0,15,0
2025.0,대구,기존,경북대학교,26010.0,27.0,6169.0,0,0
2025.0,대구,기존,경북대학교,26010.0,99.0,6169.0,4,0
2025.0,대구,기존,경북대학교,26010.0,159.0,6169.0,3,0
2025.0,대구,기존,경북대학교,26010.0,80.0,6169.0,0,8
2025.0,대구,기존,경북대학교,26010.0,162.0,6169.0,16,40
2025.0,대구,기존,경북대학교,26010.0,126.0,6169.0,0,0
2025.0,경남,기존,경상국립대학교,19367.0,56.0,5265.0,8,0
2025.0,경남,기존,경상국립대학교,19367.0,52.0,5265.0,5,0
2025.0,경남,기존,경상국립대학교,19367.0,62.0,5265.0,8,0
2025.0,경남,기존,경상국립대학교,19367.0,197.0,5265.0,24,0
2025.0,경남,기존,경상국립대학교,19367.0,365.0,5265.0,42,0
2025.0,경남,기존,경상국립대학교,19367.0,147.0,5265.0,19,0
2025.0,경남,기존,경상국립대학교,19367.0,61.0,5265.0,8,0
2025.0,경남,기존,경상국립대학교,19367.0,365.0,5265.0,18,0
2025.0,경남,기존,경상국립대학교,19367.0,262.0,5265.0,22,53
2025.0,경남,기존,경상국립대학교,19367.0,119.0,5265.0,1,0
2025.0,경남,기존,경상국립대학교,19367.0,207.0,5265.0,4,0
2025.0,경남,기존,경상국립대학교,19367.0,110.0,5265.0,0,0
2025.0,경남,기존,경상국립대학교,19367.0,195.0,5265.0,0,0
2025.0,경남,기존,경상국립대학교,19367.0,61.0,5265.0,0,0
2025.0,경남,기존,경상국립대학교,19367.0,92.0,5265.0,4,0
2025.0,경남,기존,경상국립대학교,19367.0,57.0,5265.0,2,0
2025.0,경남,기존,경상국립대학교,19367.0,36.0,5265.0,0,0
2025.0,경남,기존,경상국립대학교,19367.0,217.0,5265.0,23,0
2025.0,경남,기존,경상국립대학교,19367.0,46.0,5265.0,0,0
2025.0,부산,기존,경성대학교,13144.0,1.0,1470.0,0,0
2025.0,부산,기존,경성대학교,13144.0,1.0,1470.0,0,0
2025.0,부산,기존,경성대학교,13144.0,1.0,1470.0,0,0
2025.0,부산,기존,경성대학교,13144.0,404.0,1470.0,52,94
2025.0,부산,기존,경성대학교,13144.0,312.0,1470.0,0,0
2025.0,부산,기존,경성대학교,13144.0,1.0,1470.0,0,0
2025.0,부산,기존,경성대학교,13144.0,1.0,1470.0,0,0
2025.0,경북,기존,경운대학교,5388.0,49.0,1719.0,86,0
2025.0,경북,기존,경운대학교,5388.0,151.0,1719.0,119,0
2025.0,경북,기존,경운대학교,5388.0,111.0,1719.0,76,0
2025.0,경북,기존,경운대학교,5388.0,15.0,1719.0,0,0
2025.0,경북,기존,경운대학교,5388.0,19.0,1719.0,45,0
2025.0,경북,기존,경운대학교,5388.0,80.0,1719.0,124,0
2025.0,경북,기존,경운대학교,5388.0,15.0,1719.0,0,0
2025.0,경북,기존,경운대학교,5388.0,15.0,1719.0,0,0
2025.0,경북,기존,경운대학교,5388.0,83.0,1719.0,67,0
2025.0,경북,기존,경운대학교,5388.0,15.0,1719.0,0,0
2025.0,경북,기존,경운대학교,5388.0,70.0,1719.0,0,0
2025.0,경북,기존,경운대학교,5388.0,4.0,1719.0,0,0
2025.0,경북,기존,경운대학교,5388.0,54.0,1719.0,32,33
2025.0,경북,기존,경운대학교,5388.0,15.0,1719.0,0,0
2025.0,인천,기존,경인교육대학교,1259.0,94.0,492.0,0,0
2025.0,인천,기존,경인교육대학교,1259.0,71.0,492.0,0,0
2025.0,인천,기존,경인교육대학교,1259.0,95.0,492.0,0,0
2025.0,경기,기존,경인교육대학교_제2캠퍼스,1139.0,200.0,712.0,0,0
2025.0,경기,기존,경인교육대학교_제2캠퍼스,1139.0,52.0,712.0,0,0
2025.0,경북,기존,경일대학교,7300.0,52.0,1726.0,1,0
2025.0,경북,기존,경일대학교,7300.0,121.0,1726.0,54,337
2025.0,경북,기존,경일대학교,7300.0,188.0,1726.0,30,0
2025.0,경북,기존,경일대학교,7300.0,266.0,1726.0,0,0
2025.0,경북,기존,경일대학교,7300.0,50.0,1726.0,0,0
2025.0,서울,기존,경희대학교,28963.0,464.0,4946.0,0,0
2025.0,서울,기존,경희대학교,28963.0,216.0,4946.0,306,0
2025.0,서울,기존,경희대학교,28963.0,33.0,4946.0,0,0
2025.0,서울,기존,경희대학교,28963.0,589.0,4946.0,568,6
2025.0,서울,기존,경희대학교,28963.0,1196.0,4946.0,0,0
2025.0,서울,기존,경희대학교,28963.0,41.0,4946.0,0,0
2025.0,대구,기존,계명대학교,21849.0,55.0,2932.0,0,0
2025.0,대구,기존,계명대학교,21849.0,89.0,2932.0,16,68
2025.0,대구,기존,계명대학교,21849.0,269.0,2932.0,46,0
2025.0,대구,기존,계명대학교,21849.0,186.0,2932.0,23,41
2025.0,대구,기존,계명대학교,21849.0,89.0,2932.0,60,69
2025.0,대구,기존,계명대학교,21849.0,4.0,2932.0,0,0
2025.0,대구,기존,계명대학교,21849.0,232.0,2932.0,32,118
2025.0,대구,기존,계명대학교,21849.0,97.0,2932.0,89,68
2025.0,대구,기존,계명대학교,21849.0,233.0,2932.0,23,167
2025.0,대구,기존,계명대학교,21849.0,167.0,2932.0,13,14
2025.0,세종,기존,고려대학교(세종)_분교,7319.0,191.0,2608.0,6,0
2025.0,세종,기존,고려대학교(세종)_분교,7319.0,306.0,2608.0,41,0
2025.0,세종,기존,고려대학교(세종)_분교,7319.0,471.0,2608.0,78,63
2025.0,세종,기존,고려대학교(세종)_분교,7319.0,82.0,2608.0,4,0
2025.0,서울,기존,고려대학교,28662.0,6.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,23.0,3301.0,0,30
2025.0,서울,기존,고려대학교,28662.0,4.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,6.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,53.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,180.0,3301.0,128,199
2025.0,서울,기존,고려대학교,28662.0,41.0,3301.0,31,6
2025.0,서울,기존,고려대학교,28662.0,12.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,8.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,475.0,3301.0,25,91
2025.0,서울,기존,고려대학교,28662.0,33.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,174.0,3301.0,95,120
2025.0,서울,기존,고려대학교,28662.0,281.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,3.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,5.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,24.0,3301.0,0,0
2025.0,서울,기존,고려대학교,28662.0,256.0,3301.0,190,18
2025.0,서울,기존,고려대학교,28662.0,8.0,3301.0,0,0
2025.0,부산,기존,고신대학교,3769.0,222.0,1659.0,0,0
2025.0,부산,기존,고신대학교,3769.0,90.0,1659.0,20,30
2025.0,부산,기존,고신대학교,3769.0,185.0,1659.0,3,0
2025.0,충남,기존,공주교육대학교,1610.0,104.0,654.0,0,0
2025.0,충남,기존,공주교육대학교,1610.0,125.0,654.0,0,0
2025.0,충남,기존,공주교육대학교,1610.0,99.0,654.0,0,0
2025.0,광주,기존,광신대학교,955.0,86.0,224.0,16,58
2025.0,서울,기존,광운대학교,8710.0,12.0,1069.0,0,0
2025.0,서울,기존,광운대학교,8710.0,491.0,1069.0,52,23
2025.0,서울,기존,광운대학교,8710.0,14.0,1069.0,8,31
2025.0,전남,기존,광주가톨릭대학교,102.0,55.0,223.0,0,0
2025.0,전남,기존,광주가톨릭대학교,102.0,44.0,223.0,0,0
2025.0,전남,기존,광주가톨릭대학교,102.0,8.0,223.0,0,0
2025.0,전남,기존,광주가톨릭대학교,102.0,21.0,223.0,0,0
2025.0,전남,기존,광주가톨릭대학교,102.0,20.0,223.0,0,0
2025.0,광주,기존,광주과학기술원,2312.0,445.0,2068.0,41,8
2025.0,광주,기존,광주과학기술원,2312.0,615.0,2068.0,78,17
2025.0,광주,기존,광주교육대학교,1257.0,145.0,397.0,0,0
2025.0,광주,기존,광주교육대학교,1257.0,67.0,397.0,0,0
2025.0,광주,기존,광주대학교,5239.0,200.0,1387.0,0,0
2025.0,광주,기존,광주대학교,5239.0,261.0,1387.0,48,136
2025.0,광주,기존,광주대학교,5239.0,10.0,1387.0,0,0
2025.0,광주,기존,광주여자대학교,3329.0,145.0,1104.0,73,17
2025.0,광주,기존,광주여자대학교,3329.0,134.0,1104.0,0,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,10.0,2114.0,0,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,32.0,2114.0,61,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,108.0,2114.0,27,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,392.0,2114.0,10,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,35.0,2114.0,0,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,192.0,2114.0,0,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,286.0,2114.0,0,0
2025.0,강원,기존,국립강릉원주대학교,5006.0,13.0,2114.0,0,0
2025.0,강원,기존,국립강릉원주대학교_제2캠퍼스,2020.0,77.0,615.0,0,0
2025.0,강원,기존,국립강릉원주대학교_제2캠퍼스,2020.0,86.0,615.0,0,0
2025.0,강원,기존,국립강릉원주대학교_제2캠퍼스,2020.0,147.0,615.0,1,0
2025.0,경북,기존,국립경국대학교,5386.0,259.0,1686.0,5,0
2025.0,경북,기존,국립경국대학교,5386.0,225.0,1686.0,7,0
2025.0,경북,기존,국립경국대학교,5386.0,40.0,1686.0,0,0
2025.0,경북,기존,국립경국대학교,5386.0,76.0,1686.0,0,0
2025.0,경북,기존,국립경국대학교,5386.0,191.0,1686.0,6,8
2025.0,충남,기존,국립공주대학교,13435.0,205.0,4568.0,0,0
2025.0,충남,기존,국립공주대학교,13435.0,155.0,4568.0,3,0
2025.0,충남,기존,국립공주대학교,13435.0,113.0,4568.0,1,0
2025.0,충남,기존,국립공주대학교,13435.0,140.0,4568.0,3,15
2025.0,충남,기존,국립공주대학교,13435.0,81.0,4568.0,0,0
2025.0,충남,기존,국립공주대학교,13435.0,106.0,4568.0,0,0
2025.0,충남,기존,국립공주대학교,13435.0,512.0,4568.0,30,14
2025.0,충남,기존,국립공주대학교,13435.0,150.0,4568.0,0,0
2025.0,충남,기존,국립공주대학교,13435.0,108.0,4568.0,2,0
2025.0,충남,기존,국립공주대학교,13435.0,413.0,4568.0,1,0
2025.0,충남,기존,국립공주대학교,13435.0,225.0,4568.0,5,0
2025.0,충남,기존,국립공주대학교,13435.0,106.0,4568.0,0,0
2025.0,전북,기존,국립군산대학교,6980.0,155.0,1718.0,4,0
2025.0,전북,기존,국립군산대학교,6980.0,60.0,1718.0,0,0
2025.0,전북,기존,국립군산대학교,6980.0,325.0,1718.0,7,0
2025.0,전북,기존,국립군산대학교,6980.0,90.0,1718.0,69,0
2025.0,전북,기존,국립군산대학교,6980.0,59.0,1718.0,85,0
2025.0,전북,기존,국립군산대학교,6980.0,60.0,1718.0,0,0
2025.0,전북,기존,국립군산대학교,6980.0,150.0,1718.0,115,0
2025.0,경북,기존,국립금오공과대학교,5191.0,80.0,2052.0,2,0
2025.0,경북,기존,국립금오공과대학교,5191.0,86.0,2052.0,5,3
2025.0,경북,기존,국립금오공과대학교,5191.0,116.0,2052.0,0,0
2025.0,경북,기존,국립금오공과대학교,5191.0,169.0,2052.0,0,0
2025.0,경북,기존,국립금오공과대학교,5191.0,241.0,2052.0,0,0
2025.0,경북,기존,국립금오공과대학교,5191.0,161.0,2052.0,0,0
2025.0,경북,기존,국립금오공과대학교,5191.0,72.0,2052.0,1,0
2025.0,경북,기존,국립금오공과대학교,5191.0,212.0,2052.0,0,0
2025.0,전남,기존,국립목포대학교,6246.0,125.0,1261.0,2,0
2025.0,전남,기존,국립목포대학교,6246.0,328.0,1261.0,4,24
2025.0,전남,기존,국립목포대학교,6246.0,177.0,1261.0,2,0
2025.0,전남,기존,국립목포대학교,6246.0,128.0,1261.0,0,0
2025.0,전남,기존,국립목포해양대학교,2731.0,169.0,2257.0,1,0
2025.0,전남,기존,국립목포해양대학교,2731.0,69.0,2257.0,0,0
2025.0,전남,기존,국립목포해양대학교,2731.0,63.0,2257.0,0,0
2025.0,전남,기존,국립목포해양대학교,2731.0,44.0,2257.0,10,69
2025.0,전남,기존,국립목포해양대학교,2731.0,185.0,2257.0,0,0
2025.0,전남,기존,국립목포해양대학교,2731.0,142.0,2257.0,0,0
2025.0,전남,기존,국립목포해양대학교,2731.0,205.0,2257.0,0,0
2025.0,부산,기존,국립부경대학교,16501.0,538.0,3698.0,0,0
2025.0,부산,기존,국립부경대학교,16501.0,850.0,3698.0,409,131
2025.0,부산,기존,국립부경대학교,16501.0,525.0,3698.0,0,0
2025.0,부산,기존,국립부경대학교,16501.0,0.0,3698.0,0,0
2025.0,전남,기존,국립순천대학교,6848.0,256.0,2076.0,0,7
2025.0,전남,기존,국립순천대학교,6848.0,270.0,2076.0,75,64
2025.0,전남,기존,국립순천대학교,6848.0,27.0,2076.0,0,0
2025.0,전남,기존,국립순천대학교,6848.0,110.0,2076.0,0,0
2025.0,전남,기존,국립순천대학교,6848.0,150.0,2076.0,3,2
2025.0,전남,기존,국립순천대학교,6848.0,257.0,2076.0,0,0
2025.0,경남,기존,국립창원대학교,8278.0,237.0,1920.0,29,1
2025.0,경남,기존,국립창원대학교,8278.0,361.0,1920.0,18,0
2025.0,경남,기존,국립창원대학교,8278.0,200.0,1920.0,13,0
2025.0,경남,기존,국립창원대학교,8278.0,162.0,1920.0,6,1
2025.0,충북,기존,국립한국교통대학교,8388.0,107.0,2192.0,0,0
2025.0,충북,기존,국립한국교통대학교,8388.0,120.0,2192.0,0,0
2025.0,충북,기존,국립한국교통대학교,8388.0,146.0,2192.0,6,27
2025.0,충북,기존,국립한국교통대학교,8388.0,132.0,2192.0,0,0
2025.0,충북,기존,국립한국교통대학교,8388.0,166.0,2192.0,0,0
2025.0,충북,기존,국립한국교통대학교,8388.0,221.0,2192.0,0,0
2025.0,충북,기존,국립한국교통대학교,8388.0,163.0,2192.0,9,28
2025.0,충북,기존,국립한국교통대학교,8388.0,123.0,2192.0,1,0
2025.0,부산,기존,국립한국해양대학교,6860.0,100.0,2768.0,29,0
2025.0,부산,기존,국립한국해양대학교,6860.0,280.0,2768.0,52,0
2025.0,부산,기존,국립한국해양대학교,6860.0,250.0,2768.0,36,0
2025.0,부산,기존,국립한국해양대학교,6860.0,821.0,2768.0,1,0
2025.0,대전,기존,국립한밭대학교,8068.0,395.0,1436.0,3,0
2025.0,대전,기존,국립한밭대학교,8068.0,300.0,1436.0,98,73
2025.0,대전,기존,국립한밭대학교,8068.0,282.0,1436.0,1,0
2025.0,서울,기존,국민대학교,15996.0,38.0,2130.0,0,0
2025.0,서울,기존,국민대학교,15996.0,46.0,2130.0,0,0
2025.0,서울,기존,국민대학교,15996.0,35.0,2130.0,0,0
2025.0,서울,기존,국민대학교,15996.0,61.0,2130.0,0,0
2025.0,서울,기존,국민대학교,15996.0,85.0,2130.0,0,0
2025.0,서울,기존,국민대학교,15996.0,313.0,2130.0,270,148
2025.0,서울,기존,국민대학교,15996.0,98.0,2130.0,0,0
2025.0,서울,기존,국민대학교,15996.0,115.0,2130.0,0,0
2025.0,충북,기존,극동대학교,3298.0,50.0,1082.0,70,16
2025.0,충북,기존,극동대학교,3298.0,108.0,1082.0,55,11
2025.0,충북,기존,극동대학교,3298.0,252.0,1082.0,0,0
2025.0,충북,기존,극동대학교,3298.0,37.0,1082.0,0,0
2025.0,충남,기존,금강대학교,80.0,215.0,215.0,0,0
2025.0,경북,기존,김천대학교,2401.0,160.0,1281.0,20,0
2025.0,경북,기존,김천대학교,2401.0,94.0,1281.0,1,13
2025.0,경북,기존,김천대학교,2401.0,54.0,1281.0,18,85
2025.0,경북,기존,김천대학교,2401.0,53.0,1281.0,25,50
2025.0,충남,기존,나사렛대학교,4127.0,108.0,1026.0,8,99
2025.0,충남,기존,나사렛대학교,4127.0,150.0,1026.0,3,0
2025.0,충남,기존,나사렛대학교,4127.0,223.0,1026.0,1,0
2025.0,광주,기존,남부대학교,2434.0,8.0,988.0,0,0
2025.0,광주,기존,남부대학교,2434.0,135.0,988.0,12,0
2025.0,광주,기존,남부대학교,2434.0,165.0,988.0,0,0
2025.0,충남,기존,남서울대학교,9263.0,12.0,1332.0,0,0
2025.0,충남,기존,남서울대학교,9263.0,301.0,1332.0,5,21
2025.0,충남,기존,남서울대학교,9263.0,198.0,1332.0,63,179
2025.0,충남,기존,남서울대학교,9263.0,27.0,1332.0,0,0
2025.0,경기,기존,단국대학교,12703.0,232.0,2442.0,168,6
2025.0,경기,기존,단국대학교,12703.0,540.0,2442.0,275,0
2025.0,경기,기존,단국대학교,12703.0,121.0,2442.0,259,23
2025.0,충남,기존,단국대학교_제2캠퍼스,11053.0,76.0,2242.0,0,0
2025.0,충남,기존,단국대학교_제2캠퍼스,11053.0,510.0,2242.0,9,10
2025.0,충남,기존,단국대학교_제2캠퍼스,11053.0,232.0,2242.0,28,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,140.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,9.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,110.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,141.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,67.0,2786.0,147,3
2025.0,경북,기존,대구가톨릭대학교,12336.0,99.0,2786.0,227,4
2025.0,경북,기존,대구가톨릭대학교,12336.0,279.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,206.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,75.0,2786.0,0,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,96.0,2786.0,4,0
2025.0,경북,기존,대구가톨릭대학교,12336.0,1.0,2786.0,0,0
2025.0,대구,기존,대구경북과학기술원,1930.0,1073.0,1929.0,76,0
2025.0,대구,기존,대구교육대학교,1514.0,88.0,432.0,0,0
2025.0,대구,기존,대구교육대학교,1514.0,128.0,432.0,0,1
2025.0,경북,기존,대구대학교,16230.0,135.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,34.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,100.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,136.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,139.0,4292.0,138,0
2025.0,경북,기존,대구대학교,16230.0,134.0,4292.0,1,0
2025.0,경북,기존,대구대학교,16230.0,174.0,4292.0,2,0
2025.0,경북,기존,대구대학교,16230.0,135.0,4292.0,128,0
2025.0,경북,기존,대구대학교,16230.0,136.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,71.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,164.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,132.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,177.0,4292.0,2,0
2025.0,경북,기존,대구대학교,16230.0,224.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,142.0,4292.0,0,0
2025.0,경북,기존,대구대학교,16230.0,127.0,4292.0,147,51
2025.0,경북,기존,대구예술대학교,250.0,64.0,103.0,0,0
2025.0,경북,기존,대구한의대학교,7149.0,252.0,911.0,2,0
2025.0,경북,기존,대구한의대학교,7149.0,202.0,911.0,10,0
2025.0,경북,기존,대구한의대학교,7149.0,4.0,911.0,0,0
2025.0,경북,기존,대신대학교,1616.0,19.0,183.0,0,0
2025.0,경북,기존,대신대학교,1616.0,42.0,183.0,0,0
2025.0,세종,기존,대전가톨릭대학교,55.0,186.0,519.0,0,0
2025.0,대전,기존,대전대학교,8192.0,50.0,2287.0,0,0
2025.0,대전,기존,대전대학교,8192.0,166.0,2287.0,60,26
2025.0,대전,기존,대전대학교,8192.0,200.0,2287.0,13,20
2025.0,대전,기존,대전대학교,8192.0,524.0,2287.0,0,0
2025.0,경기,기존,대진대학교,7945.0,86.0,1515.0,0,0
2025.0,경기,기존,대진대학교,7945.0,96.0,1515.0,177,0
2025.0,경기,기존,대진대학교,7945.0,76.0,1515.0,0,0
2025.0,경기,기존,대진대학교,7945.0,48.0,1515.0,83,0
2025.0,경기,기존,대진대학교,7945.0,96.0,1515.0,175,0
2025.0,경기,기존,대진대학교,7945.0,92.0,1515.0,29,0
2025.0,경기,기존,대진대학교,7945.0,40.0,1515.0,0,0
2025.0,경기,기존,대진대학교,7945.0,86.0,1515.0,0,0
2025.0,경기,기존,대진대학교,7945.0,359.0,1515.0,0,0
2025.0,서울,기존,덕성여자대학교,5737.0,228.0,880.0,15,0
2025.0,서울,기존,덕성여자대학교,5737.0,40.0,880.0,33,42
2025.0,서울,기존,덕성여자대학교,5737.0,129.0,880.0,3,0
2025.0,서울,기존,덕성여자대학교,5737.0,71.0,880.0,3,225
2025.0,경북,기존,동국대학교(WISE)_분교,7104.0,168.0,1839.0,0,0
